Time,PixelLabelData,OriginalData
7.3433 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_141.png,Studies/031/LAS/anno/OriginalData/LAS_Label_141.png
7.41 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_142.png,Studies/031/LAS/anno/OriginalData/LAS_Label_142.png
7.4683 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_143.png,Studies/031/LAS/anno/OriginalData/LAS_Label_143.png
7.5683 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_145.png,Studies/031/LAS/anno/OriginalData/LAS_Label_145.png
7.6083 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_146.png,Studies/031/LAS/anno/OriginalData/LAS_Label_146.png
7.6533 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_147.png,Studies/031/LAS/anno/OriginalData/LAS_Label_147.png
7.765 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_149.png,Studies/031/LAS/anno/OriginalData/LAS_Label_149.png
7.8083 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_150.png,Studies/031/LAS/anno/OriginalData/LAS_Label_150.png
7.885 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_151.png,Studies/031/LAS/anno/OriginalData/LAS_Label_151.png
7.9433 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_152.png,Studies/031/LAS/anno/OriginalData/LAS_Label_152.png
8.1067 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_155.png,Studies/031/LAS/anno/OriginalData/LAS_Label_155.png
8.165 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_156.png,Studies/031/LAS/anno/OriginalData/LAS_Label_156.png
8.2767 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_158.png,Studies/031/LAS/anno/OriginalData/LAS_Label_158.png
8.4467 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_161.png,Studies/031/LAS/anno/OriginalData/LAS_Label_161.png
8.595 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_164.png,Studies/031/LAS/anno/OriginalData/LAS_Label_164.png
8.6867 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_166.png,Studies/031/LAS/anno/OriginalData/LAS_Label_166.png
8.8367 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_168.png,Studies/031/LAS/anno/OriginalData/LAS_Label_168.png
8.9067 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_169.png,Studies/031/LAS/anno/OriginalData/LAS_Label_169.png
9.0083 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_171.png,Studies/031/LAS/anno/OriginalData/LAS_Label_171.png
9.085 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_172.png,Studies/031/LAS/anno/OriginalData/LAS_Label_172.png
9.14 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_173.png,Studies/031/LAS/anno/OriginalData/LAS_Label_173.png
9.1917 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_174.png,Studies/031/LAS/anno/OriginalData/LAS_Label_174.png
9.2517 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_175.png,Studies/031/LAS/anno/OriginalData/LAS_Label_175.png
9.3067 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_176.png,Studies/031/LAS/anno/OriginalData/LAS_Label_176.png
9.4117 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_178.png,Studies/031/LAS/anno/OriginalData/LAS_Label_178.png
9.4633 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_179.png,Studies/031/LAS/anno/OriginalData/LAS_Label_179.png
9.52 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_180.png,Studies/031/LAS/anno/OriginalData/LAS_Label_180.png
9.6233 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_182.png,Studies/031/LAS/anno/OriginalData/LAS_Label_182.png
9.67 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_183.png,Studies/031/LAS/anno/OriginalData/LAS_Label_183.png
9.8117 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_185.png,Studies/031/LAS/anno/OriginalData/LAS_Label_185.png
0 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_1.png,Studies/027/RLT/anno/OriginalData/RLT_Label_1.png
0.051667 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_2.png,Studies/027/RLT/anno/OriginalData/RLT_Label_2.png
4.3933 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_82.png,Studies/027/RLT/anno/OriginalData/RLT_Label_82.png
4.505 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_84.png,Studies/027/RLT/anno/OriginalData/RLT_Label_84.png
4.6083 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_86.png,Studies/027/RLT/anno/OriginalData/RLT_Label_86.png
4.7117 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_88.png,Studies/027/RLT/anno/OriginalData/RLT_Label_88.png
4.77 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_89.png,Studies/027/RLT/anno/OriginalData/RLT_Label_89.png
4.82 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_90.png,Studies/027/RLT/anno/OriginalData/RLT_Label_90.png
4.8817 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_91.png,Studies/027/RLT/anno/OriginalData/RLT_Label_91.png
4.93 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_92.png,Studies/027/RLT/anno/OriginalData/RLT_Label_92.png
4.98 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_93.png,Studies/027/RLT/anno/OriginalData/RLT_Label_93.png
5.0367 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_94.png,Studies/027/RLT/anno/OriginalData/RLT_Label_94.png
5.0917 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_95.png,Studies/027/RLT/anno/OriginalData/RLT_Label_95.png
5.1467 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_96.png,Studies/027/RLT/anno/OriginalData/RLT_Label_96.png
5.215 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_97.png,Studies/027/RLT/anno/OriginalData/RLT_Label_97.png
5.2583 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_98.png,Studies/027/RLT/anno/OriginalData/RLT_Label_98.png
5.3233 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_99.png,Studies/027/RLT/anno/OriginalData/RLT_Label_99.png
5.3633 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_100.png,Studies/027/RLT/anno/OriginalData/RLT_Label_100.png
5.4367 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_101.png,Studies/027/RLT/anno/OriginalData/RLT_Label_101.png
5.49 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_102.png,Studies/027/RLT/anno/OriginalData/RLT_Label_102.png
5.545 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_103.png,Studies/027/RLT/anno/OriginalData/RLT_Label_103.png
5.5867 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_104.png,Studies/027/RLT/anno/OriginalData/RLT_Label_104.png
5.6383 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_105.png,Studies/027/RLT/anno/OriginalData/RLT_Label_105.png
5.745 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_107.png,Studies/027/RLT/anno/OriginalData/RLT_Label_107.png
5.79 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_108.png,Studies/027/RLT/anno/OriginalData/RLT_Label_108.png
5.85 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_109.png,Studies/027/RLT/anno/OriginalData/RLT_Label_109.png
5.9067 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_110.png,Studies/027/RLT/anno/OriginalData/RLT_Label_110.png
5.955 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_111.png,Studies/027/RLT/anno/OriginalData/RLT_Label_111.png
6.01 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_112.png,Studies/027/RLT/anno/OriginalData/RLT_Label_112.png
6.06 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_113.png,Studies/027/RLT/anno/OriginalData/RLT_Label_113.png
6.1133 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_114.png,Studies/027/RLT/anno/OriginalData/RLT_Label_114.png
6.1683 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_115.png,Studies/027/RLT/anno/OriginalData/RLT_Label_115.png
6.2283 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_116.png,Studies/027/RLT/anno/OriginalData/RLT_Label_116.png
6.2783 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_117.png,Studies/027/RLT/anno/OriginalData/RLT_Label_117.png
6.595 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_123.png,Studies/027/RLT/anno/OriginalData/RLT_Label_123.png
6.84 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_127.png,Studies/027/RLT/anno/OriginalData/RLT_Label_127.png
6.9533 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_129.png,Studies/027/RLT/anno/OriginalData/RLT_Label_129.png
7.475 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_139.png,Studies/027/RLT/anno/OriginalData/RLT_Label_139.png
8.6583 sec,Studies/027/RLT/anno/PixelLabelData/RLT_Label_161.png,Studies/027/RLT/anno/OriginalData/RLT_Label_161.png
0.11667 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_4.png,Studies/027/RPT/anno/OriginalData/RPT_Label_4.png
4.765 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_91.png,Studies/027/RPT/anno/OriginalData/RPT_Label_91.png
4.9367 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_94.png,Studies/027/RPT/anno/OriginalData/RPT_Label_94.png
5.0483 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_96.png,Studies/027/RPT/anno/OriginalData/RPT_Label_96.png
5.0983 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_97.png,Studies/027/RPT/anno/OriginalData/RPT_Label_97.png
5.2483 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_100.png,Studies/027/RPT/anno/OriginalData/RPT_Label_100.png
5.5017 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_105.png,Studies/027/RPT/anno/OriginalData/RPT_Label_105.png
5.8583 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_112.png,Studies/027/RPT/anno/OriginalData/RPT_Label_112.png
5.9583 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_114.png,Studies/027/RPT/anno/OriginalData/RPT_Label_114.png
8.255 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_156.png,Studies/027/RPT/anno/OriginalData/RPT_Label_156.png
8.6117 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_163.png,Studies/027/RPT/anno/OriginalData/RPT_Label_163.png
8.665 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_164.png,Studies/027/RPT/anno/OriginalData/RPT_Label_164.png
8.715 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_165.png,Studies/027/RPT/anno/OriginalData/RPT_Label_165.png
8.7633 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_166.png,Studies/027/RPT/anno/OriginalData/RPT_Label_166.png
8.8167 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_167.png,Studies/027/RPT/anno/OriginalData/RPT_Label_167.png
9.03 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_171.png,Studies/027/RPT/anno/OriginalData/RPT_Label_171.png
9.13 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_173.png,Studies/027/RPT/anno/OriginalData/RPT_Label_173.png
9.1817 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_174.png,Studies/027/RPT/anno/OriginalData/RPT_Label_174.png
9.245 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_175.png,Studies/027/RPT/anno/OriginalData/RPT_Label_175.png
9.295 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_176.png,Studies/027/RPT/anno/OriginalData/RPT_Label_176.png
9.4017 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_178.png,Studies/027/RPT/anno/OriginalData/RPT_Label_178.png
9.5 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_180.png,Studies/027/RPT/anno/OriginalData/RPT_Label_180.png
9.5583 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_181.png,Studies/027/RPT/anno/OriginalData/RPT_Label_181.png
9.605 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_182.png,Studies/027/RPT/anno/OriginalData/RPT_Label_182.png
9.6583 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_183.png,Studies/027/RPT/anno/OriginalData/RPT_Label_183.png
9.71 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_184.png,Studies/027/RPT/anno/OriginalData/RPT_Label_184.png
9.7567 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_185.png,Studies/027/RPT/anno/OriginalData/RPT_Label_185.png
9.81 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_186.png,Studies/027/RPT/anno/OriginalData/RPT_Label_186.png
9.8617 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_187.png,Studies/027/RPT/anno/OriginalData/RPT_Label_187.png
9.9167 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_188.png,Studies/027/RPT/anno/OriginalData/RPT_Label_188.png
12.592 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_238.png,Studies/027/RPT/anno/OriginalData/RPT_Label_238.png
13.687 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_258.png,Studies/027/RPT/anno/OriginalData/RPT_Label_258.png
13.737 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_259.png,Studies/027/RPT/anno/OriginalData/RPT_Label_259.png
13.782 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_260.png,Studies/027/RPT/anno/OriginalData/RPT_Label_260.png
13.837 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_261.png,Studies/027/RPT/anno/OriginalData/RPT_Label_261.png
13.885 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_262.png,Studies/027/RPT/anno/OriginalData/RPT_Label_262.png
13.943 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_263.png,Studies/027/RPT/anno/OriginalData/RPT_Label_263.png
13.99 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_264.png,Studies/027/RPT/anno/OriginalData/RPT_Label_264.png
14.037 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_265.png,Studies/027/RPT/anno/OriginalData/RPT_Label_265.png
14.088 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_266.png,Studies/027/RPT/anno/OriginalData/RPT_Label_266.png
14.207 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_268.png,Studies/027/RPT/anno/OriginalData/RPT_Label_268.png
14.25 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_269.png,Studies/027/RPT/anno/OriginalData/RPT_Label_269.png
14.325 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_270.png,Studies/027/RPT/anno/OriginalData/RPT_Label_270.png
14.47 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_273.png,Studies/027/RPT/anno/OriginalData/RPT_Label_273.png
14.562 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_274.png,Studies/027/RPT/anno/OriginalData/RPT_Label_274.png
17.24 sec,Studies/027/RPT/anno/PixelLabelData/RPT_Label_325.png,Studies/027/RPT/anno/OriginalData/RPT_Label_325.png
0 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_1.png,Studies/016/RLT/anno/OriginalData/RLT_Label_1.png
0.0016667 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_2.png,Studies/016/RLT/anno/OriginalData/RLT_Label_2.png
0.061667 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_3.png,Studies/016/RLT/anno/OriginalData/RLT_Label_3.png
0.12167 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_4.png,Studies/016/RLT/anno/OriginalData/RLT_Label_4.png
0.18333 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_5.png,Studies/016/RLT/anno/OriginalData/RLT_Label_5.png
0.24333 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_6.png,Studies/016/RLT/anno/OriginalData/RLT_Label_6.png
0.3 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_7.png,Studies/016/RLT/anno/OriginalData/RLT_Label_7.png
0.34833 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_8.png,Studies/016/RLT/anno/OriginalData/RLT_Label_8.png
0.40333 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_9.png,Studies/016/RLT/anno/OriginalData/RLT_Label_9.png
0.45167 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_10.png,Studies/016/RLT/anno/OriginalData/RLT_Label_10.png
0.50833 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_11.png,Studies/016/RLT/anno/OriginalData/RLT_Label_11.png
0.565 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_12.png,Studies/016/RLT/anno/OriginalData/RLT_Label_12.png
0.61667 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_13.png,Studies/016/RLT/anno/OriginalData/RLT_Label_13.png
0.67333 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_14.png,Studies/016/RLT/anno/OriginalData/RLT_Label_14.png
0.72333 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_15.png,Studies/016/RLT/anno/OriginalData/RLT_Label_15.png
0.78667 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_16.png,Studies/016/RLT/anno/OriginalData/RLT_Label_16.png
0.84 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_17.png,Studies/016/RLT/anno/OriginalData/RLT_Label_17.png
0.89833 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_18.png,Studies/016/RLT/anno/OriginalData/RLT_Label_18.png
0.945 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_19.png,Studies/016/RLT/anno/OriginalData/RLT_Label_19.png
0.98833 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_20.png,Studies/016/RLT/anno/OriginalData/RLT_Label_20.png
1.04 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_21.png,Studies/016/RLT/anno/OriginalData/RLT_Label_21.png
1.1067 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_22.png,Studies/016/RLT/anno/OriginalData/RLT_Label_22.png
1.1483 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_23.png,Studies/016/RLT/anno/OriginalData/RLT_Label_23.png
1.2067 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_24.png,Studies/016/RLT/anno/OriginalData/RLT_Label_24.png
1.2617 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_25.png,Studies/016/RLT/anno/OriginalData/RLT_Label_25.png
1.315 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_26.png,Studies/016/RLT/anno/OriginalData/RLT_Label_26.png
1.3667 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_27.png,Studies/016/RLT/anno/OriginalData/RLT_Label_27.png
1.425 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_28.png,Studies/016/RLT/anno/OriginalData/RLT_Label_28.png
1.48 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_29.png,Studies/016/RLT/anno/OriginalData/RLT_Label_29.png
1.53 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_30.png,Studies/016/RLT/anno/OriginalData/RLT_Label_30.png
1.5833 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_31.png,Studies/016/RLT/anno/OriginalData/RLT_Label_31.png
1.64 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_32.png,Studies/016/RLT/anno/OriginalData/RLT_Label_32.png
1.6883 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_33.png,Studies/016/RLT/anno/OriginalData/RLT_Label_33.png
1.7467 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_34.png,Studies/016/RLT/anno/OriginalData/RLT_Label_34.png
1.7983 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_35.png,Studies/016/RLT/anno/OriginalData/RLT_Label_35.png
1.85 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_36.png,Studies/016/RLT/anno/OriginalData/RLT_Label_36.png
1.9083 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_37.png,Studies/016/RLT/anno/OriginalData/RLT_Label_37.png
1.9567 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_38.png,Studies/016/RLT/anno/OriginalData/RLT_Label_38.png
2.0117 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_39.png,Studies/016/RLT/anno/OriginalData/RLT_Label_39.png
2.0667 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_40.png,Studies/016/RLT/anno/OriginalData/RLT_Label_40.png
2.1217 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_41.png,Studies/016/RLT/anno/OriginalData/RLT_Label_41.png
2.1717 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_42.png,Studies/016/RLT/anno/OriginalData/RLT_Label_42.png
2.23 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_43.png,Studies/016/RLT/anno/OriginalData/RLT_Label_43.png
2.2783 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_44.png,Studies/016/RLT/anno/OriginalData/RLT_Label_44.png
2.34 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_45.png,Studies/016/RLT/anno/OriginalData/RLT_Label_45.png
2.39 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_46.png,Studies/016/RLT/anno/OriginalData/RLT_Label_46.png
2.4433 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_47.png,Studies/016/RLT/anno/OriginalData/RLT_Label_47.png
2.4983 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_48.png,Studies/016/RLT/anno/OriginalData/RLT_Label_48.png
2.55 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_49.png,Studies/016/RLT/anno/OriginalData/RLT_Label_49.png
2.6067 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_50.png,Studies/016/RLT/anno/OriginalData/RLT_Label_50.png
2.6583 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_51.png,Studies/016/RLT/anno/OriginalData/RLT_Label_51.png
2.7133 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_52.png,Studies/016/RLT/anno/OriginalData/RLT_Label_52.png
2.765 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_53.png,Studies/016/RLT/anno/OriginalData/RLT_Label_53.png
2.8183 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_54.png,Studies/016/RLT/anno/OriginalData/RLT_Label_54.png
2.875 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_55.png,Studies/016/RLT/anno/OriginalData/RLT_Label_55.png
2.935 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_56.png,Studies/016/RLT/anno/OriginalData/RLT_Label_56.png
2.9933 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_57.png,Studies/016/RLT/anno/OriginalData/RLT_Label_57.png
3.035 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_58.png,Studies/016/RLT/anno/OriginalData/RLT_Label_58.png
3.09 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_59.png,Studies/016/RLT/anno/OriginalData/RLT_Label_59.png
3.2017 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_61.png,Studies/016/RLT/anno/OriginalData/RLT_Label_61.png
3.26 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_62.png,Studies/016/RLT/anno/OriginalData/RLT_Label_62.png
3.3083 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_63.png,Studies/016/RLT/anno/OriginalData/RLT_Label_63.png
3.3683 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_64.png,Studies/016/RLT/anno/OriginalData/RLT_Label_64.png
3.4133 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_65.png,Studies/016/RLT/anno/OriginalData/RLT_Label_65.png
3.475 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_66.png,Studies/016/RLT/anno/OriginalData/RLT_Label_66.png
3.525 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_67.png,Studies/016/RLT/anno/OriginalData/RLT_Label_67.png
3.58 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_68.png,Studies/016/RLT/anno/OriginalData/RLT_Label_68.png
3.6383 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_69.png,Studies/016/RLT/anno/OriginalData/RLT_Label_69.png
3.6917 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_70.png,Studies/016/RLT/anno/OriginalData/RLT_Label_70.png
3.7983 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_72.png,Studies/016/RLT/anno/OriginalData/RLT_Label_72.png
3.8483 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_73.png,Studies/016/RLT/anno/OriginalData/RLT_Label_73.png
3.9033 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_74.png,Studies/016/RLT/anno/OriginalData/RLT_Label_74.png
3.955 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_75.png,Studies/016/RLT/anno/OriginalData/RLT_Label_75.png
4.0133 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_76.png,Studies/016/RLT/anno/OriginalData/RLT_Label_76.png
4.0567 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_77.png,Studies/016/RLT/anno/OriginalData/RLT_Label_77.png
4.1233 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_78.png,Studies/016/RLT/anno/OriginalData/RLT_Label_78.png
4.1683 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_79.png,Studies/016/RLT/anno/OriginalData/RLT_Label_79.png
4.22 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_80.png,Studies/016/RLT/anno/OriginalData/RLT_Label_80.png
4.2767 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_81.png,Studies/016/RLT/anno/OriginalData/RLT_Label_81.png
4.33 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_82.png,Studies/016/RLT/anno/OriginalData/RLT_Label_82.png
4.3867 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_83.png,Studies/016/RLT/anno/OriginalData/RLT_Label_83.png
4.4383 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_84.png,Studies/016/RLT/anno/OriginalData/RLT_Label_84.png
4.4917 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_85.png,Studies/016/RLT/anno/OriginalData/RLT_Label_85.png
4.5483 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_86.png,Studies/016/RLT/anno/OriginalData/RLT_Label_86.png
4.6 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_87.png,Studies/016/RLT/anno/OriginalData/RLT_Label_87.png
